firm_id,size,age,sector_code,sector_description,productivity,debt_ratio,profitability,region,aid_received,p_treatment,grant_amount,log_grant_amount,true_effect,employment_growth,value_added_growth,sales_growth,propensity_score,estimated_cate
2344,13,43,M,"Professional, scientific and technical activities",65.70431801642314,0.2039786776851593,0.1796934545254362,Andalusia,1,0.5632416847080334,3351.088241264862,8.117338786215162,3.001064502479072,5.444292731591416,17.147696846183734,19.453960187687876,0.6002417148817546,3.6228070386712434
2345,4,37,J,Information and communication,50.69956049848949,0.163131284543882,0.0409740573343413,Valencia,0,0.5548022003731073,0.0,0.0,2.527864320441013,0.5223392829949931,11.095566901115294,17.36548717356181,0.5208781333604446,2.845539731329044
2346,48,2,C,Manufacturing,42.18660644144355,0.0386447986657884,0.0364893858006433,Madrid,1,0.5156225317980584,4365.392639587776,8.381692464259125,1.491221265748647,5.5394068830639185,12.564987866650783,19.253953120604628,0.5267700387208188,2.7834669001009544
2347,14,42,I,Accommodation and food service activities,37.48439581557318,0.566804673871649,0.0867185143791054,Catalonia,1,0.5043715792198805,3006.419730145002,8.008837757599053,0.7520392842840828,2.9160881122487385,7.01155614665537,7.268723346581536,0.5036227950834765,2.3153931495109608
2348,10,48,G,Wholesale and retail trade,46.48131455571219,0.5483128519984118,0.100344787864815,Catalonia,1,0.5197843161431064,3484.9818942015368,8.15650503220576,2.07650029355871,5.470366089979288,15.291201001296225,19.837967525199275,0.5631705711235082,3.067437778065202
2349,35,13,R,"Arts, entertainment and recreation",60.32389566158621,0.1171123523022179,0.0728855417470218,Catalonia,0,0.5299245017221216,0.0,0.0,1.3461266043136444,3.447688498512838,13.307609280234598,15.36520923732224,0.5101228895357077,2.904628906502297
2350,15,40,G,Wholesale and retail trade,58.21608468106341,0.3644619877845478,0.0605157786082297,Extremadura,1,0.540441422978533,2948.2603891913154,7.989309702371106,1.557698859026086,2.081154250498242,14.015997639137971,18.89141392279518,0.6015893743052871,2.450097752142423
2351,47,41,C,Manufacturing,39.41693079082309,0.2475757793296074,0.1433697591414564,Basque Country,0,0.5065181515262343,0.0,0.0,2.0585935285786237,4.57576073937717,9.088424198944386,9.208953422644012,0.518323883548027,3.238770804954093
2352,33,43,F,Construction,37.309404910585485,0.2305215367439116,0.075463395472643,Castile-La Mancha,1,0.5158519220233774,3319.41867738001,8.107846161604215,1.0105725123619431,2.4233717035604645,9.7337209843373,12.857014955406113,0.4863451784068431,2.6759353682973024
2353,35,43,N,Administrative and support service activities,59.85348059479471,0.7215654346901279,0.0192394291040838,Galicia,0,0.5184334791950166,0.0,0.0,0.7369693712578193,1.4912137487909145,9.558633212808566,12.02602967423589,0.5488653691863059,2.4614793572636855
2354,7,31,Q,Human health and social work activities,39.16478893077456,0.3385908207908266,0.0250155456532237,Balearic Islands,1,0.5122375054279916,2671.827167851151,7.890892055556568,1.025057068516919,3.3052143632803457,10.469821188253524,11.91907839193262,0.552707428247383,2.3232369574983314
2355,53,16,J,Information and communication,50.898646611192554,0.1351943635074132,0.092353216256675,Melilla,1,0.5418042290409364,4082.771704119766,8.314776277653472,2.3617921026045123,5.075941631161263,13.422303561862757,21.33647893192436,0.5345979093748092,3.003062600401002
2356,25,42,C,Manufacturing,51.85631963786415,0.2185044307300964,0.2301326242455844,Canary Islands,1,0.5266367067975242,3827.891087048907,8.250330506844206,2.3000587656485454,9.77945225001842,13.906378664365164,21.185944273125237,0.6449945541799056,3.4794333106304998
2357,15,44,C,Manufacturing,54.680931975901075,0.2034832922914391,0.031202812812741,Catalonia,1,0.5216396677103393,3587.361630184113,8.185451006891396,1.5833260274675716,5.071297539075848,11.91500679432311,19.33681920552297,0.5898094750309203,2.7714064724699945
2358,23,6,G,Wholesale and retail trade,62.87405645272808,0.346590683554132,0.064256296566347,Catalonia,1,0.5387287447887888,4142.171504009896,8.329216837312785,1.590149880973149,3.0715203112280607,12.462874670130445,17.919010287770956,0.5768889938507507,2.4564000699135717
2359,5,28,R,"Arts, entertainment and recreation",31.055555946990157,0.1745026996097659,0.200240238763302,Catalonia,1,0.5204514194848718,2527.419737397426,7.835349776847309,1.916052859860136,7.478827267833009,13.862669164194958,13.29314625733033,0.5466792650839222,3.4497963183655838
2360,28,32,M,"Professional, scientific and technical activities",21.332610121092685,0.3874723072508991,0.0557859635080765,Basque Country,0,0.509621601992918,0.0,0.0,1.5138537939600276,-1.8652805515745092,5.539489362483084,4.933551694157058,0.5199009145194227,2.278132090410852
2361,9,44,N,Administrative and support service activities,41.488290781574726,0.2889399490916072,0.1027730420635702,Catalonia,0,0.5217321961883034,0.0,0.0,1.88994295872414,0.9884468317662112,7.232762742206854,13.55433277286529,0.45839740834965725,3.3349447314729077
2362,7,10,I,Accommodation and food service activities,77.0229261174828,0.027742800911876,0.1737955361295615,Andalusia,1,0.5674267503745151,2717.6600980676058,7.907894426912824,2.514486460262952,4.369758185264405,17.24049559473335,28.23227435514719,0.586499661407313,3.620671130282056
2363,6,18,M,"Professional, scientific and technical activities",80.33261150131068,0.0983589845440415,0.0324260659548088,Castile-La Mancha,0,0.5755114430741202,0.0,0.0,2.480967130469065,2.970137316367646,10.407942138704906,22.27199517045914,0.5514486138133001,2.836382498066798
2364,49,4,G,Wholesale and retail trade,77.46765703348831,0.1381482421607956,0.0645369888989219,Balearic Islands,0,0.5465038583761209,0.0,0.0,1.8405283281740876,3.5931879831081135,14.383087469573898,18.922866540436917,0.490470854647978,2.870047415596945
2365,12,9,C,Manufacturing,47.105279483589655,0.2213340576125214,0.0557817033182729,Andalusia,0,0.5349934602908833,0.0,0.0,1.5017187372233751,2.9771730094375077,8.736013951984834,14.190306569892368,0.5529230947302888,2.721139267157841
2366,69,7,N,Administrative and support service activities,23.26827377022757,0.1274290748487986,0.0041052318516404,Valencia,0,0.5033347059903024,0.0,0.0,0.829253662853477,2.3663447294256508,5.207883622319765,9.440605004322231,0.44147607539608286,2.7533767039833195
2367,13,8,F,Construction,14.854413475222389,0.1101007376596257,0.1584682972844313,Madrid,1,0.5101776805676306,4139.419505491088,8.328552391514606,1.786443397092598,4.421112444726997,7.263538030441568,13.320797448957384,0.4929608328135908,3.450999444832904
2368,5,43,J,Information and communication,40.78942757675883,0.3915292960363136,0.0507297830765067,Aragon,1,0.5355323881975778,5045.057929702896,8.526362609456726,2.196364979731275,3.9542871064432057,8.042734572250406,19.58815771521762,0.5648740211676341,2.3506372596871623
2369,8,7,I,Accommodation and food service activities,47.0288955477596,0.4226569258527132,0.0361877162089053,Valencia,1,0.5267602513871263,3601.3247706255634,8.189334685642937,1.0156320296248826,5.612319385184113,13.627471483299278,13.62053697106569,0.5667675714860517,2.370913724103326
2370,54,41,C,Manufacturing,69.50938101583938,0.2307640213066908,0.0577783055964789,Balearic Islands,0,0.5215937052515857,0.0,0.0,1.5483297888517031,-0.5611221246412654,11.788833759783508,16.15869228479079,0.5764205657520226,2.7498443835578175
2371,18,40,C,Manufacturing,63.01708189313669,0.2143577094783283,0.1264415702577053,Basque Country,0,0.5318462816300955,0.0,0.0,2.443813109453038,-2.5769952678311068,14.430659815193128,15.719415047801494,0.5882855462845741,3.582256200051553
2372,13,3,G,Wholesale and retail trade,53.41107618487431,0.215302782713902,0.085644676850394,Andalusia,0,0.5498366906742842,0.0,0.0,1.6668079791348411,3.756334222132906,9.050321510978948,14.374622527647924,0.5432476374704346,2.8725811638283987
2373,23,17,J,Information and communication,36.65232843588288,0.552954563205124,0.0404166847284818,Madrid,0,0.5280769872343323,0.0,0.0,1.921568721153705,1.0448352304040165,7.849218091626269,12.06941330268294,0.5097077700734263,2.32302020921761
2374,30,2,C,Manufacturing,35.58830662632665,0.1147617274276954,0.1004574922457526,Catalonia,1,0.5177729167153565,3145.798807178596,8.05414096339648,2.2211213388355713,7.529726863526831,12.641647971343504,15.785570255972548,0.5358306650597248,3.209911253052529
2375,49,15,G,Wholesale and retail trade,53.81191530607153,0.6603965173643452,0.1206297348874286,Andalusia,0,0.5281206054613832,0.0,0.0,1.88172263569637,4.202623814107424,10.016532658821676,12.020400482213304,0.5357067380100977,3.221982892744181
2376,64,46,I,Accommodation and food service activities,60.4557646825959,0.1644413880180179,0.0788117706048621,Andalusia,1,0.5238948148140721,3524.36208710595,8.167738429717426,1.184116258807941,4.831005561374098,11.464965629147798,16.477391557479194,0.5868038445365084,2.908492453462685
2377,15,29,C,Manufacturing,55.87821893368377,0.1987806119230863,0.068261953556717,Catalonia,1,0.527429549850677,4626.108570684963,8.439687453227553,1.6000015774137513,2.9644227672715058,8.863906193665015,15.714841287367626,0.5708459453299547,2.8364940428800454
2378,7,48,C,Manufacturing,34.48103060590018,0.1990505451114145,0.130793796919111,Galicia,1,0.5201882167874488,2108.547977728521,7.654228974955213,2.217759760947587,5.391078612167631,15.496304746419309,15.42232437239015,0.5279500053973737,3.4471984730694842
2379,14,22,G,Wholesale and retail trade,59.760014431881295,0.11729196115654,0.0710407376743279,Madrid,1,0.5418707512035659,3723.7689902698376,8.222760112855644,1.8243081831622727,3.499886702086372,11.897523582546448,21.451558424060583,0.5460918466938378,2.903651387228621
2380,25,4,F,Construction,56.388664506521174,0.0599223260892896,0.1604095753145011,Catalonia,0,0.5376828180842144,0.0,0.0,2.203964318975922,2.5531491231319694,15.418887046119684,16.35201790410878,0.49367677494318857,3.4965608066293137
2381,9,6,I,Accommodation and food service activities,33.94000390714733,0.1837064355786107,0.0421182563954844,Madrid,1,0.5175477512835518,3778.610205774048,8.237376163130788,1.1196936034928626,2.254762420410885,7.753662312940291,14.234300590734197,0.5384170558725458,2.7034732324806074
2382,9,38,Q,Human health and social work activities,38.23518544549616,0.2541842415127608,0.0409543267119604,Madrid,0,0.5124093754730674,0.0,0.0,1.0921676129422009,2.384786429096197,10.333195216370642,9.32841013606014,0.5069155160161946,2.5356917271376247
2383,26,26,C,Manufacturing,60.3274396184235,0.4844167131367178,0.0348101609957827,Galicia,0,0.5253220324615145,0.0,0.0,1.314857683047517,1.8230700498939951,11.036304514139935,12.64894660510039,0.45533056753774576,2.4481382578394677
2384,19,11,N,Administrative and support service activities,46.48238697281164,0.2027109721880323,0.0680576771655008,Castile and Leon,1,0.5291424238424253,3454.331050713325,8.147673549473565,1.186112897540084,5.288875063609697,11.869846370691448,15.894553923153412,0.5325445495996735,2.7828480970157092
2385,21,26,G,Wholesale and retail trade,73.83720952454686,0.2432268741602703,0.0801252030683159,Andalusia,1,0.5561174339115523,4030.457428558171,8.301883234366525,1.8111452210851984,5.489203742662859,13.603582590644738,24.15955896713084,0.5358869640219295,2.8091910254827566
2386,11,17,I,Accommodation and food service activities,57.516939140968645,0.2110820901305089,0.0137182045213593,Galicia,1,0.5351238501093835,3253.7607773770933,8.087874058048495,1.3200873012791776,2.6593230599679702,11.185042611005812,19.301888904980892,0.5051878838108425,2.7555056581610216
2387,17,24,M,"Professional, scientific and technical activities",42.700532177160966,0.4117755355270713,0.0848378633957092,Madrid,1,0.5303124342135179,5199.555571501963,8.556520739535914,1.747229786244538,2.780655816521713,9.995650251653627,14.26438604148974,0.4908297976943601,2.323211978482666
2388,10,28,H,Transportation and storage,49.84691599413601,0.2082457846776952,0.1082677093642977,Asturias,1,0.5266829541526166,3599.688929833931,8.188880475533727,2.050223375263665,1.7055259034615342,12.769825649402003,22.56365501242326,0.5357370993506048,3.515435784855683
2389,41,35,C,Manufacturing,50.950750889565775,0.3404961208636657,0.0067254222603485,Catalonia,1,0.5085290624294004,4030.6836220551136,8.301939339920324,1.305011388031992,-0.4599654262503041,10.538706907453571,12.060898383679094,0.5523722865408178,2.4569815369401304
2390,46,31,C,Manufacturing,39.07414530137435,0.1703970421430685,0.0539414286809557,Castile-La Mancha,1,0.5159540264321176,3499.7117056553006,8.160721571278764,1.336344410870675,5.126780879942905,8.892873342643469,14.58509265056954,0.48909976399299177,2.778357875443479
2391,5,13,J,Information and communication,36.3111770273356,0.2602122233422084,0.108374286428449,Balearic Islands,1,0.544374388523883,3573.50984054167,8.181583338187219,3.082899546931148,4.206794055338445,10.539544792022198,17.711961849321014,0.5237530986709487,3.3816367299940437
2392,10,35,F,Construction,60.52084840714249,0.4637275968912094,0.0255290367062039,Basque Country,1,0.5224963847499309,4159.054422823032,8.333283435579117,1.1014808871802155,1.0019874005021443,9.959126325855356,16.827570375804548,0.5179662979788681,2.455570808708358
2393,6,16,H,Transportation and storage,62.67909945563143,0.2117962661128052,0.0642010739043268,Basque Country,0,0.536934910580445,0.0,0.0,1.3909947284435091,3.390396340731436,11.431785561602716,17.102575445500506,0.562873468246522,2.798266881568227
2394,12,15,G,Wholesale and retail trade,59.05672204329438,0.0600941409314757,0.1344091784466898,Catalonia,0,0.5478708264674623,0.0,0.0,2.6824730795014684,1.0497867518327064,8.928975460846573,15.508700304049094,0.5737181318148155,3.627835846163094
2395,19,43,G,Wholesale and retail trade,72.72977141485703,0.2977896926479244,0.1697591381563009,Castile-La Mancha,1,0.5557194571060756,3733.7581883703274,8.225438353401536,2.5535080215006456,5.1649599067761125,13.5928101367353,20.121325720460952,0.5532441718364018,3.562805548902878
2396,6,18,J,Information and communication,41.87340145982597,0.2029551238897866,0.1019957605624563,Catalonia,0,0.5479920432963847,0.0,0.0,3.1917788907084734,-0.588161896542146,8.257385163863999,12.260188490863737,0.4706426360364662,3.410094449051936
2397,10,47,J,Information and communication,75.11406149106695,0.2190286461452295,0.0715373357086193,Andalusia,1,0.5719961547903979,4012.1114607590034,8.297322144802457,2.69211196876544,6.801976057992252,11.807421218921702,24.01049040610573,0.5825215123886908,2.8353304338444656
2398,9,37,I,Accommodation and food service activities,36.48618322168771,0.2887601851012054,0.0549300989682136,Catalonia,1,0.5112546873716305,4149.486633164781,8.330980867353771,1.0401016471156717,3.02934132883971,8.733894419834941,15.05810481160593,0.5228972912852868,2.4855171076146183
2399,24,48,G,Wholesale and retail trade,34.80971654947261,0.4537145941382078,0.1255377049385773,Andalusia,1,0.5209422772089541,3850.8420462527424,8.256306766431557,1.9983825713565184,4.724270828048111,10.165525990582545,17.56681085096398,0.5434779803881628,3.1359235333077766
2400,21,48,F,Construction,23.600616767761245,0.1413000914395513,0.1366703199557835,Basque Country,0,0.5040626561306648,0.0,0.0,1.810706076238061,0.719149028936098,7.087594641231597,7.664546084241488,0.5095858731558286,3.4228491983469036
2401,11,49,G,Wholesale and retail trade,43.31307029259774,0.24668422399981,0.0221782101441175,Catalonia,1,0.5203963136104123,4236.404436840154,8.351706199656276,1.5424464789261672,4.0275066521224225,11.033105897320922,18.798802011839623,0.5583724701896514,2.594316254554438
2402,23,41,M,"Professional, scientific and technical activities",42.44416494755819,0.3235089329341374,0.1255213407971966,Madrid,1,0.529089879333225,4903.36520672075,8.497880946034224,2.608932716541444,1.6675536892995553,9.540303696379244,16.731140953107158,0.5272576258728587,3.2412878326584065
2403,13,27,H,Transportation and storage,57.889059203819755,0.3870286170335933,0.0496476849136889,Madrid,0,0.5243966501068352,0.0,0.0,1.139861975004604,6.8563328908471615,9.11782278713635,13.773916236772251,0.5571948798558247,2.4590733426226263
2404,16,35,Q,Human health and social work activities,53.658364124306765,0.1444446548399103,0.0370222113023878,Andalusia,0,0.5340923125204976,0.0,0.0,1.3281389864031574,3.12429432523815,10.620451339081402,13.658718490822402,0.5016576974674537,2.838572727341899
2405,77,45,C,Manufacturing,32.10539943471295,0.2303627402471473,0.0723177898224785,Catalonia,0,0.4884630114470726,0.0,0.0,1.0826912540999822,5.147172213206053,7.523978941226889,6.632634865960206,0.48521555100033104,2.663951226171518
2406,59,35,R,"Arts, entertainment and recreation",44.10910642361274,0.1049349675932567,0.1295806621281182,Castile and Leon,1,0.5101355797344824,3689.734543512969,8.213580780506755,1.9001560966428708,3.4675755172765967,9.936150888298084,16.073795811987527,0.5421028212609655,3.293559749243623
2407,7,28,J,Information and communication,44.42806968368472,0.2302540486319454,0.0954702662419836,Madrid,0,0.5465121989507626,0.0,0.0,2.386026648204902,-0.0524920320014388,9.056469903228088,15.444967272348418,0.46878643650969276,2.885537411980681
2408,39,39,M,"Professional, scientific and technical activities",23.36026629557161,0.3108442801080019,0.0941165832395408,Canary Islands,1,0.5100963802522723,4415.626716026809,8.393131497277457,1.5667583828477143,2.071575551811698,9.908848909570665,12.953732009439564,0.5252007828153716,2.475654919263689
2409,38,38,G,Wholesale and retail trade,35.28579909479946,0.1168447623767373,0.097622082699984,Madrid,1,0.5157716552498732,3747.9351947798286,8.229227130584862,1.4840132285712573,3.2610715745501704,7.7249070478539,14.833771466321217,0.5549152132066071,2.9445470799219438
2410,8,9,G,Wholesale and retail trade,38.437795540788656,0.3627175894812867,0.103382900934518,Extremadura,0,0.5371020561753125,0.0,0.0,2.1896603659266,1.6137141561218336,3.4064488557838657,12.204917793585755,0.43872178885613505,3.2370361672282777
2411,39,12,M,"Professional, scientific and technical activities",71.5043752973142,0.3645429232655103,0.0742924391236767,Madrid,0,0.5467814246920839,0.0,0.0,1.9945008297076317,6.387204520470316,14.767568521403,19.887473289775077,0.5707926260643151,2.455779111364773
2412,69,15,J,Information and communication,52.87176073936029,0.2677448189903695,0.1115944382695993,Valencia,1,0.5423622776182917,4940.266115227936,8.505376875972223,2.9849727884032333,3.521690525888036,14.62860644551234,18.530176152547895,0.5736620891301754,3.372628111086235
2413,8,21,G,Wholesale and retail trade,59.93253130921249,0.0493972978805261,0.0470158902012482,Valencia,0,0.5503468294781021,0.0,0.0,1.9179280152115987,1.283114820405146,9.320763878005444,17.637865918075743,0.5475259933430238,2.852605215339068
2414,10,35,G,Wholesale and retail trade,27.52046754276182,0.3159797249916956,0.1125503825472764,Extremadura,0,0.5252867414228269,0.0,0.0,2.119224950435923,3.021392934494589,5.1267518840908215,9.792420858514651,0.43886051015692984,3.2862058591084162
2415,45,42,I,Accommodation and food service activities,67.91321724520988,0.0740187139326652,0.1228492673916994,Navarre,1,0.529969299154811,3531.950609067963,8.169888667376897,2.225113458519434,1.756862621440963,15.199443775684076,20.32738837850135,0.5678300398311835,3.4467648069502155
2416,25,33,N,Administrative and support service activities,69.5165309453614,0.3158396648677103,0.1149568297283489,Andalusia,1,0.5485755655972463,3360.678491137775,8.120195679157083,2.0793256445859036,4.6443791764937465,16.564574142843238,22.312112642269565,0.5588824696064676,3.3842886115150406
2417,31,19,G,Wholesale and retail trade,20.024825492830608,0.2750869389485715,0.1175514415847049,Andalusia,1,0.518184839000237,4643.605919284831,8.44346180788239,2.0011613159797346,3.710453476845536,5.466509086503182,12.576918672139715,0.5662890496522349,3.186587609335952
2418,26,23,G,Wholesale and retail trade,39.420249141262275,0.270056554132306,0.1032432820115072,Catalonia,0,0.5218610352078231,0.0,0.0,2.220145937280317,2.7751560716649117,6.781564151134294,10.251801190326288,0.5053165369993147,3.1929799743948966
2419,27,13,N,Administrative and support service activities,57.43648359523266,0.0617368814460838,0.1386721457671307,Valencia,0,0.5468198908478104,0.0,0.0,2.2046279545062424,3.150565699938894,13.454387913585768,13.49203920803082,0.5467428885266851,3.478499297298973
2420,7,44,J,Information and communication,59.66582680307273,0.2638635345565209,-0.0335806891989331,Madrid,1,0.5467176520809264,3322.6653222640584,8.108823465666786,2.5047947334742062,8.856295501790244,15.337061676735548,19.251183918153444,0.5773422193539087,2.690221510233448
2421,46,1,G,Wholesale and retail trade,39.82257904269167,0.3484185670438519,0.122687297878258,Canary Islands,0,0.5196380173444753,0.0,0.0,2.065807223383065,0.1234781831977753,9.041415320362386,10.817268291304512,0.5196164586902965,3.1296356142932886
2422,51,29,C,Manufacturing,45.41750805419521,0.1286358748204156,0.1787728763578938,La Rioja,0,0.516537603954602,0.0,0.0,2.2215392057215366,0.8489096138808911,9.519472367925324,15.89612203501526,0.536888512611458,3.309481488790463
2423,17,24,J,Information and communication,41.03928408432286,0.4105868334681941,0.048905226252057,Andalusia,1,0.545294164185775,3410.9793925259814,8.135047868888167,2.131806007375035,5.227125605498591,11.462949070411655,15.54772562850833,0.5765743374416364,2.3300473252684433
2424,19,16,G,Wholesale and retail trade,51.65627070419179,0.1071634709741593,0.0433135070818748,Catalonia,0,0.5347968009684443,0.0,0.0,1.7333992360677584,2.714302961837341,8.209940838102973,13.467560584087463,0.5428390795079068,2.838155429202591
2425,6,25,C,Manufacturing,67.95767797192869,0.2921130299875408,0.1443159506486901,Basque Country,0,0.5408839753917573,0.0,0.0,2.463463749731746,3.3278476658088616,9.961108653143803,19.338714100350263,0.523090413182641,3.585774642355252
2426,30,23,I,Accommodation and food service activities,38.43436764288193,0.5082030088210382,0.0336630330260358,Andalusia,1,0.5127875476451011,2981.6786125937283,8.000577039050249,0.7561406676077811,-0.2864863006490066,9.756067149772544,15.214373610413666,0.526371329288176,2.287820259053804
2427,32,28,G,Wholesale and retail trade,65.01230746652621,0.2278067604492782,0.0466637843712273,Basque Country,0,0.5351165311308811,0.0,0.0,1.6943163142159836,6.910341324050519,9.49721108846274,14.72365023669524,0.4916674861683162,2.76604704852955
2428,19,47,G,Wholesale and retail trade,38.274918914796686,0.0641398147578814,0.0884974259848898,Madrid,1,0.5225626255770072,2572.722401918971,7.853108535377843,1.6426093743900854,4.503427825712336,10.913864275214866,12.824371436027588,0.5488122298722662,2.910836278034508
2429,49,16,G,Wholesale and retail trade,37.28559181254674,0.3989379251376972,0.0400524394923469,Catalonia,1,0.5086271697491472,3538.9480512098858,8.171867331220676,1.17791799298777,-0.2016880290926133,9.164134999960485,14.419976074574116,0.48006720146979354,2.3013218216123894
2430,15,43,J,Information and communication,62.2789192751482,0.2745854056576096,0.1237512250996779,Andalusia,0,0.5637439998293715,0.0,0.0,3.288203787093872,3.7068748773237945,14.75474543224896,15.6175183405129,0.5949516085685215,3.591574166503936
2431,32,38,F,Construction,63.829045670114255,0.5750383088549132,0.040459893887141,Castile-La Mancha,0,0.5256797920034044,0.0,0.0,0.9352521478462292,0.1711323264511213,9.577233159175815,14.370095367667709,0.49969398868286014,2.4554653517756124
2432,9,11,C,Manufacturing,62.771149051439814,0.1440077934245895,0.098031667385334,Madrid,0,0.5403969556398506,0.0,0.0,1.7477036970898083,4.399346678837997,12.898531989003232,18.381498896285496,0.5035075829316923,3.06715827319402
2433,20,3,G,Wholesale and retail trade,30.263038876727883,0.3423866883647021,0.0942241231498253,Valencia,1,0.5250570449141959,3665.776855670362,8.207068314207321,1.2802437004025764,0.2969437512428581,9.816545072506807,12.084565678522134,0.551268068313513,2.428164411070013
2434,17,15,C,Manufacturing,43.01073532891924,0.3903889210267636,0.1631944036204235,Murcia,1,0.5267722711758602,3677.080427662541,8.210146272152626,2.071718432262429,6.051895105798355,11.063954583776448,20.43056882235564,0.597555750446733,3.2938893887054426
2435,24,1,J,Information and communication,62.34482888004982,0.0822286689898208,0.1382650933147864,Andalusia,1,0.5746196386389665,2897.7057665786724,7.972019628972045,3.4452196198106773,3.5708685421583524,13.72807591558418,23.45821823610086,0.599928786368616,3.5377523861052422
2436,15,7,Q,Human health and social work activities,50.62312760845842,0.1657168606391775,0.0535236229273173,Balearic Islands,0,0.5282051910263826,0.0,0.0,1.280514415445407,0.266697515672966,8.854081963155242,14.269554542586889,0.5436767586890136,2.8263114117528807
2437,18,1,I,Accommodation and food service activities,33.89460730703804,0.1160640617020891,0.0167753796763877,Balearic Islands,1,0.5161738118164358,3709.864197096368,8.219020065698558,1.1508820113682912,3.2322051119323936,10.575079305166064,17.70051945467054,0.5686765778365599,2.737676443483347
2438,39,49,F,Construction,56.87476908688163,0.4655794109160413,0.1218984420988718,Castile-La Mancha,0,0.5232166475611124,0.0,0.0,1.747168279952775,1.048891978087146,6.981714118840584,15.291289269803103,0.48651135783937355,3.25497836543186
2439,14,32,C,Manufacturing,39.27789111512794,0.2794879601007713,0.0473304582623336,Galicia,1,0.5185448249447482,5202.841422758889,8.55715236698496,1.357290951050508,2.132787369636694,11.255525664071444,12.955122579046137,0.5381471603663804,2.4894892275236473
2440,6,9,F,Construction,76.91787272588319,0.3575394011112238,0.0632161631048124,Andalusia,1,0.5546037337826142,2416.8462176303283,7.790632430157335,1.387639326147608,1.1268819836001622,16.757872695879698,19.054128916978843,0.5331304737826774,2.4544786760473354
2441,81,29,F,Construction,73.17262193627388,0.4180617650223748,0.0270086154968181,Valencia,1,0.5184294310341413,2827.1840012365956,7.947390088986378,0.989664454340364,3.0003435379087495,12.99662079032973,18.471452109419847,0.5351336453632528,2.4681665019244976
2442,61,26,G,Wholesale and retail trade,59.06146139533351,0.0278636081158047,0.1139505965393416,Madrid,0,0.5308326552724371,0.0,0.0,2.5187510058375304,4.267270579915163,12.157849849461677,16.38922220532312,0.5460651869298383,3.408020551127102
2443,7,23,C,Manufacturing,70.4151005715466,0.5936584739953785,0.0476753441781246,Catalonia,1,0.53068791319586,3409.166644173752,8.134516438342663,1.3824925317200876,7.676451343561276,13.171009734641837,21.21742342397757,0.5835964000012143,2.4501470273761132
2444,35,45,N,Administrative and support service activities,50.97187025185072,0.1450763349938724,0.0782479155848605,Catalonia,1,0.52259547238741,2881.909430525805,7.966555282134814,1.224642367524635,5.119501581703998,12.196820386585898,13.560588818260054,0.5645757844232511,2.9336426359199286
2445,13,43,M,"Professional, scientific and technical activities",61.481562415625234,0.4291108176239456,0.0790248467053767,Catalonia,1,0.5401033464741708,3718.9066213445376,8.221453845163035,1.9337048065323068,5.692398268001664,16.01277164216458,19.31926326601521,0.5832525582879,2.464552781040857
2446,25,29,I,Accommodation and food service activities,72.16580442953112,0.5019328924162195,0.0891780309956955,Catalonia,0,0.5295939445154316,0.0,0.0,1.1197251518790914,-0.7468835896920321,8.021990369919523,19.811008646517763,0.4921660662192416,2.482798659241767
2447,25,38,C,Manufacturing,53.68248022691469,0.059723748087105,0.1130819250859823,Murcia,0,0.5326519275967613,0.0,0.0,2.477101054182042,2.294593254053993,8.104579032206427,15.407008942976256,0.5784866228770856,3.4716683197880207
2448,17,33,M,"Professional, scientific and technical activities",46.172192427285744,0.440775000871965,0.0678589814052889,Asturias,0,0.5294009271566906,0.0,0.0,1.7529469234008923,0.6951192343923152,10.550510919326271,15.344761645932932,0.48348070831393253,2.327486168055753
2449,11,7,C,Manufacturing,24.43067062734326,0.2029764305890873,0.0429286209056728,Madrid,1,0.5096752582696381,2683.9932084223524,7.895433477488128,1.2973302756843452,-0.1816083272420126,10.68050700536448,8.699093322739019,0.5307809794429531,2.6633267751216576
2450,12,12,C,Manufacturing,48.75299711417759,0.3147561716155248,-0.0129772316877723,Andalusia,1,0.5298884119813699,2791.198841251038,7.934584679559489,1.424773799526251,0.969588097923236,7.809568521563659,15.503492747176097,0.5515570372028789,2.45638824791958
2451,10,31,G,Wholesale and retail trade,62.35134776843467,0.2622883502969854,0.0851314814683835,Catalonia,1,0.5403198576841334,3197.361410034326,8.070393898276377,1.721225127387361,5.536593644554998,16.18012530987218,19.637444794875293,0.5549848898734583,2.7686813333756
2452,10,32,G,Wholesale and retail trade,64.18450141351444,0.0644398677471232,0.0721500479690985,Galicia,0,0.5514077941759787,0.0,0.0,1.9374051463880209,1.4857994796942189,5.641576655443663,17.747119837533937,0.5045493008641694,2.905992271888846
2453,19,20,G,Wholesale and retail trade,57.565475985776146,0.4201147312956266,0.0444763584939503,Andalusia,1,0.5406469993589162,3283.5556474642026,8.096986654635103,1.4795400285621347,0.8139076108376642,13.007319000674146,15.911290118050694,0.5584502368743584,2.450026734766355
2454,11,17,C,Manufacturing,41.8805135755664,0.5231710911387026,0.0831276231076268,Andalusia,0,0.5241977165769451,0.0,0.0,1.1516340446169615,0.5900828683186374,7.886312620798988,12.573456626687635,0.45733135862088903,2.316585246174562
2455,35,36,C,Manufacturing,20.347676465786144,0.2624060048843676,0.1227991336307443,Andalusia,1,0.5063852389439378,3605.1855022148047,8.190405845095377,1.901070759773494,3.920572494154416,6.930597933829537,13.296180382364865,0.5738015002792052,3.210720804542407
